122640.56,36.40444058,120.67390518,14.03,0.02,0.02,0.06
122641.56,36.40444798,120.67386024,14.04,0.02,0.02,0.06
122642.56,36.4044549,120.67381434,14.06,0.02,0.02,0.06
122643.56,36.40446149,120.67376756,14.07,0.02,0.02,0.06
122644.56,36.40446798,120.6737201,14.1,0.02,0.02,0.06
122645.56,36.40447458,120.67367193,14.12,0.02,0.02,0.06
122646.56,36.40448112,120.67362306,14.15,0.02,0.02,0.06
122647.56,36.40448762,120.67357333,14.18,0.02,0.02,0.06
122648.56,36.40449413,120.67352283,14.19,0.02,0.02,0.06
122649.56,36.40450054,120.67347147,14.21,0.02,0.02,0.06
122650.56,36.40450694,120.67341921,14.23,0.02,0.02,0.06
122651.56,36.40451399,120.67336663,14.25,0.02,0.02,0.06
122652.56,36.40452153,120.67331423,14.28,0.02,0.02,0.06
122653.56,36.40452942,120.67326218,14.31,0.02,0.02,0.06
122654.56,36.40453747,120.67321053,14.34,0.02,0.02,0.06
122655.56,36.40454556,120.67316004,14.37,0.02,0.02,0.06
122656.56,36.40455346,120.67311038,14.4,0.02,0.02,0.06
